gPlusPlaceId,rate,reviewTime,visitTime,price
117820007514665107159,5.0,11.0,1,2
107760278082627493589,4.0,13.0,1,3
113237098607604705051,4.0,12.0,1,3
116150392432998827564,5.0,13.0,1,3
108435171390335996181,3.0,12.5,2,3
108223040353308477353,5.0,13.0,1,3
101468936936024243972,3.0,13.0,1,2
102812142626828877319,4.0,13.0,1,3
104716106028958517199,3.5,13.0,2,2
105194820213271550495,4.0,13.0,1,2
107697434372719181440,4.0,13.0,1,2
110645738576474513856,3.0,13.0,1,3
116145491949124286690,4.0,13.0,1,3
117330869774296819072,5.0,14.0,1,2
112160159059152085544,3.0,12.0,1,3
102122184027323177969,5.0,12.0,1,3
103699904319448984872,5.0,13.0,1,2
116564562486071210833,5.0,13.0,2,2
101773868730539148286,4.0,12.0,1,2
103863812324789147092,5.0,12.0,1,2
103758064273589081885,5.0,12.0,1,2
111618652872266664437,4.0,11.0,1,2
103868001219737108574,3.0,13.0,1,2
104222116603438543771,2.0,12.0,1,2
107362088189532966340,5.0,12.0,1,2
103611958836980080792,4.0,13.0,1,3
101188197968752821745,3.0,12.0,1,3
102010530058572749722,4.0,12.0,1,2
110177759888227766131,4.0,14.0,1,2
106362687622560823544,4.666666666666667,12.0,3,2
115031611503232725252,4.0,11.5,2,2
103388661271078616222,5.0,13.0,1,2
107503643850095667737,5.0,12.0,1,3
112987730725983559332,5.0,12.0,1,2
102508771563333005267,3.5,12.0,2,2
107863659363284910317,3.0,12.0,1,2
110779041652250187961,4.0,14.0,1,2
110869895000255650820,5.0,12.0,1,2
111051845705889844697,3.5,12.5,2,2
117520096504044400017,3.0,13.0,1,2
118146617504265425916,3.0,13.0,1,2
117331443381221679768,4.0,13.0,1,2
116339101167234822400,5.0,12.0,1,3
109566672877816820726,2.5,13.0,2,2
102028783704349967174,4.0,13.0,1,1
116279422743208937940,2.0,13.0,1,1
118106860777355585429,4.5,13.0,2,2
109476803179617903912,4.0,11.0,1,3
117812491034794400848,4.5,12.25,4,2
105739170459371074699,5.0,13.0,1,3
107853797025468596358,3.0,13.0,1,2
111171394001722980438,4.0,11.0,1,3
106374164045349127764,3.0,13.0,1,3
111394485702826011807,3.25,12.25,4,2
101786266480605920260,3.0,11.5,2,2
108439935474784756233,5.0,11.0,1,3
108004511153189728985,5.0,12.0,1,3
101010459315870684264,4.0,12.0,1,2
111526585609843269831,5.0,13.0,2,3
103703892130438011595,1.0,13.0,1,2
102903344271820289547,4.0,12.0,1,2
109049441714253661265,5.0,12.5,2,2
115705726655874562679,3.0,12.0,1,1
101628283823687350669,5.0,12.0,1,3
108348735823274708141,5.0,11.0,1,2
101036926659572178244,3.6666666666666665,13.0,3,1
102453082932691599795,5.0,11.5,2,2
106388298890080241804,4.5,10.5,2,2
106671729037471712439,2.0,12.5,2,2
108785916094740628943,5.0,9.0,1,2
116249188476421142145,4.5,11.0,2,2
110184593190799424122,2.0,14.0,1,3
104652115714723135809,4.0,13.0,1,2
100516543441842242403,3.0,13.0,1,2
109875792672619923883,4.0,13.0,1,2
113697609177700042120,2.0,12.0,1,3
103001139466925133323,4.0,12.0,1,2
104716645601100662832,4.0,13.0,1,2
112832435172048264347,1.0,13.0,1,3
108551509977759658393,4.0,11.0,1,1
106061672096503448107,1.0,13.0,1,3
117206398432624431936,3.3333333333333335,13.0,3,2
107887089385365179734,3.0,13.0,1,2
112091003412084571016,5.0,13.0,1,2
102031135209646444183,4.0,13.0,1,3
107545633354847294055,4.0,12.5,2,2
110152991743927098245,5.0,12.0,2,2
110364911556077023476,5.0,13.0,1,2
114563386234797479595,4.0,13.0,1,2
102722989467440177931,4.0,11.0,2,1
115580077783599120699,3.0,13.0,1,2
109385019007607047025,3.5,11.5,2,3
113831669143828406143,4.0,13.0,1,2
108284239642275816490,3.0,12.0,1,2
100324246138383120032,3.0,12.0,1,2
101431158064427158520,4.0,12.0,1,1
104104704917478191256,3.0,12.0,1,2
104802406790296595803,4.0,12.0,2,1
106181456385015677475,4.0,8.0,1,2
107007662479311622062,4.0,10.0,1,2
107697290880099266245,2.0,10.0,1,2
108154672581837654362,3.0,12.0,1,2
115269254296354452224,3.0,12.0,1,2
104482521849657092443,4.0,12.0,1,2
114614109100955770541,5.0,12.0,2,3
113998656358622768259,5.0,13.0,1,3
100064204623276455506,5.0,11.0,1,3
102433214601139749028,4.0,13.0,1,3
114761834672297590246,4.0,12.0,3,3
106527527006154430947,3.0,13.0,1,2
104228088939021226136,4.0,13.0,1,2
107670870695551436407,4.0,12.5,2,3
111810482799938540288,5.0,13.0,1,2
108906061476446996168,2.0,13.0,1,2
100747364893325351158,3.0,13.0,1,3
118372658166894600206,2.5,13.0,2,2
110345456091200324026,5.0,14.0,1,2
102665988523410455142,3.0,13.0,1,2
104025015577904721796,4.0,12.0,1,2
113869524316956157612,5.0,13.0,1,2
100111163176862133031,5.0,13.0,1,3
101481933456308933216,2.5,12.5,2,3
113752042857652876024,2.0,14.0,1,3
102924733577778413057,3.0,13.0,1,3
112952369627797693363,4.0,11.0,1,2
104371089032719736976,4.0,14.0,1,2
113288633272307470985,5.0,14.0,1,3
116599089289623300285,3.0,11.5,2,3
104521813636389002735,5.0,13.0,1,2
107676322035158089613,3.0,11.0,1,3
114405481600779536792,5.0,14.0,1,2
114844819966776112967,5.0,12.0,1,3
100420256253843315919,4.0,12.0,1,2
110056176905227313224,5.0,12.0,1,2
111535516520575638814,4.0,12.0,1,3
100880808909484055248,1.0,7.0,1,2
108532637769965155835,3.0,12.5,2,3
110590687830053058681,5.0,12.0,1,2
103097141525262190890,5.0,12.0,1,3
111082270410411752113,3.0,11.0,1,3
111759824034494263957,4.0,13.0,1,3
102479457092055927883,2.0,13.0,1,3
104530527447714124357,5.0,11.0,1,2
102982004996496120336,3.0,12.0,1,2
110183790593963665382,4.0,13.0,1,3
102048555176853406708,4.0,12.0,1,3
105601280636615136960,2.0,12.5,2,2
114383047287791756461,4.0,12.0,1,3
117458923326985188484,4.0,13.0,1,2
110150675117042994040,5.0,13.0,1,2
116494484743163606532,5.0,12.0,1,3
110709702941496278897,5.0,13.0,1,3
110673492505987743331,4.0,14.0,1,2
116211943966152592475,5.0,13.0,1,3
114364385969762780163,5.0,10.0,1,2
116301073164723352568,5.0,12.0,1,2
107443953060690787055,4.0,12.0,1,3
110527112584105744468,4.0,12.0,1,2
101157291479058284378,4.0,11.0,1,2
101403327928273858620,3.0,11.0,1,3
102667555343790380830,3.0,11.0,1,2
106397273405373414617,5.0,11.0,1,2
107860183395955290659,3.0,11.0,1,2
110635283833118319539,5.0,11.5,2,3
111393664610801269060,4.0,11.0,1,2
112574526126055950193,5.0,11.0,1,3
112654960458882114671,3.0,11.0,1,3
116011974449793316576,4.0,11.0,1,2
118157764183360951080,4.0,11.0,1,2
105441512925339959694,3.0,13.0,1,2
108693069062933143535,3.0,12.0,1,3
105365775350404605140,5.0,12.0,1,2
105474699754690265769,5.0,12.0,1,2
109768610853455776932,4.0,12.0,2,2
108436073005320695881,5.0,13.0,1,2
113288714956558886145,4.0,13.0,1,3
101562987333484332801,5.0,13.0,1,3
109055491553573358969,5.0,13.0,1,3
105614994276942663796,5.0,8.0,1,2
110350118480243354170,5.0,12.0,1,2
118405990389570110471,5.0,12.0,1,2
105614850885046609638,5.0,10.0,1,2
117954141441800395056,4.0,10.0,1,2
112012941280817455236,4.0,12.5,2,3
104682747087985337295,5.0,12.0,1,3
112347089288049530490,3.0,12.0,1,2
113977498836950844835,3.0,13.0,1,2
117293234917364643674,3.0,12.0,1,2
104970880316110811671,5.0,10.0,1,2
112191877290067956966,4.0,10.0,1,2
113720556641676057281,5.0,10.0,1,2
116156960472948773895,5.0,11.0,1,3
117282223922210674685,4.0,10.0,1,2
117296586815215977034,4.0,10.0,1,2
118106081383421596817,4.0,10.0,1,3
105913709629546006263,3.0,12.5,2,3
116526913489626185171,5.0,13.0,1,2
114153007597912142370,1.0,14.0,1,3
116806817573014256344,5.0,14.0,1,3
116015497839146199329,4.0,13.0,1,1
101308064724295360244,5.0,13.0,1,2
117317782628770555417,3.0,13.0,1,2
108551890979673095468,4.0,12.0,1,2
112002063067221258758,4.0,13.0,1,2
114992876555103953407,5.0,13.0,1,2
114191743395831143362,1.0,11.0,1,2
101320672565238717824,5.0,13.0,1,2
103438314444445257861,3.0,11.5,2,3
115385234845608125264,5.0,13.0,1,2
103951325478820789659,5.0,11.0,1,1
107409039958044475584,2.0,11.0,1,3
112757616352751718817,5.0,11.0,1,2
108736076389747874628,4.5,11.5,2,3
112098316945423544148,5.0,12.0,1,2
101574713799158698517,4.0,13.0,1,2
112111247543512190941,5.0,13.0,1,1
109612041211513920258,5.0,12.0,1,2
104330799669066280431,5.0,12.5,2,2
101075419898793727541,3.0,14.0,1,3
109824395577778687485,3.0,12.0,1,2
105588825555353483270,4.0,12.0,1,1
110475310643266766000,5.0,12.0,1,1
100528082605892190455,5.0,14.0,1,2
113233731476992626857,5.0,14.0,1,2
108514299110205517138,5.0,11.0,1,2
110521234573512682889,4.0,13.0,1,2
113536139470652608632,3.6666666666666665,12.333333333333334,3,2
116092687141037077268,3.0,13.0,1,2
111379197976971573305,5.0,13.0,1,2
110447499950653366560,5.0,13.5,2,2
105016778770960922069,5.0,11.0,1,2
113971102166099290634,4.0,12.0,1,3
110928535394937945025,1.0,11.0,1,2
110962881179453633130,4.5,12.5,2,2
101358543970232616829,5.0,12.0,1,3
109237744928764320335,5.0,13.0,1,3
103030586097532443288,5.0,14.0,1,3
103954625238262523099,3.0,13.0,1,2
111087399536626381089,3.6666666666666665,12.666666666666666,3,3
114569663648393481819,3.0,11.0,1,3
114824698521355283176,4.666666666666667,12.666666666666666,3,2
117435877975217271446,5.0,11.666666666666666,3,2
111777605617139440542,5.0,13.0,1,2
100156626901625286783,1.0,13.0,1,2
105374849710345438727,5.0,12.0,1,3
103862146652358709995,4.0,14.0,1,2
111076610969169094346,5.0,13.0,1,3
112668138075674545776,4.0,14.0,1,1
112554115747773094992,5.0,12.0,1,3
115152149932918241011,5.0,12.0,1,3
101594267327001814525,4.0,13.0,1,2
100259572851772314141,5.0,14.0,1,3
107871939691809511525,4.0,13.0,1,2
115239809486997797480,5.0,13.0,1,2
100676429777251998392,2.0,12.0,1,2
104444032580086552934,5.0,12.0,1,2
111198656856962007006,5.0,12.0,1,2
107200038412065952757,5.0,14.0,1,2
109131814915391307150,4.0,12.5,2,2
101867376634459081785,4.0,12.0,1,2
108625834468694125450,5.0,13.0,1,3
101880891481907985741,5.0,13.5,2,2
102142567989740125971,5.0,13.0,1,2
116834690214684327079,5.0,12.0,1,2
101625428622389163757,1.0,14.0,1,3
103085592469685630203,5.0,13.0,1,2
111726055518036216907,5.0,12.0,1,2
100379407492703526038,5.0,12.0,1,2
101107696353503789389,4.0,11.0,1,2
106433955536126036614,4.0,11.0,1,3
111788418085381288649,4.0,11.0,1,2
111874007224474934706,4.0,11.0,1,2
112790165515618976235,4.0,11.5,2,2
113334825685292182074,5.0,11.0,1,2
106239312666826717960,4.0,10.0,1,2
112083881994331065019,5.0,13.0,1,2
104341751194369655451,3.5,13.5,2,3
111474860978874886187,4.0,13.0,3,3
104669553098093182057,5.0,12.0,1,2
102565477097486241422,5.0,12.0,1,2
100427542164346064676,3.0,12.0,1,3
110990978177053021592,5.0,10.0,1,2
116137452902766264774,4.5,12.0,2,2
114784089714830189200,4.0,13.0,1,2
111278392988406590798,3.0,12.0,1,2
102997776615558164987,4.0,11.0,1,3
110453838740148457587,5.0,13.0,2,2
103610212619906562937,4.0,11.5,2,2
103427064941840187089,2.0,12.0,1,1
112316935811300712465,5.0,13.0,1,2
117916535981512189806,4.5,13.0,2,1
110871995981959219875,4.0,12.0,1,2
100889664952189303259,2.0,13.0,1,3
115976052778590067989,3.0,13.0,1,2
113518192043165013129,3.0,13.0,1,3
101797018057277919427,4.333333333333333,11.0,3,3
102564627064474777285,4.0,12.333333333333334,3,2
103555792145047431019,4.0,11.0,1,3
108695720922677256751,4.0,11.0,1,3
110814876085115106604,4.0,11.0,2,2
111365492916605815014,5.0,11.0,1,3
112799163339259081378,5.0,10.0,1,3
116813605666280392517,3.6666666666666665,11.666666666666666,3,3
104910399976059312385,2.0,13.0,1,3
105562690848143868260,5.0,12.666666666666666,3,2
104000652466659598436,5.0,13.0,1,2
105832866649126936953,5.0,11.0,1,3
107398156777526400311,4.0,13.0,1,3
109704102434115299489,5.0,11.0,1,2
117299262625930083132,5.0,11.0,1,2
102288559879274518989,4.0,12.0,1,3
105918835402655636337,5.0,11.0,1,1
113224353658530135472,5.0,13.0,1,2
117948319306413135041,5.0,13.0,1,2
115112745272666952573,5.0,12.0,1,2
107720333672599259004,4.0,12.0,1,2
118341081505460160487,1.0,14.0,1,3
106914793391607684378,4.0,11.0,1,3
117753147891481053855,5.0,12.0,2,2
113733249993206877233,4.0,14.0,1,2
106666567342774143118,5.0,12.0,1,1
108607018574415166085,3.0,13.0,1,1
110865302334985937534,4.5,12.0,2,2
109201684058094036466,5.0,12.0,1,3
110904478856860230445,4.0,12.5,2,2
111337708985913103349,3.0,12.0,2,2
101691024696532714009,2.0,12.0,1,3
104193142531464126485,5.0,11.0,1,2
109749527246219244215,4.0,11.0,1,3
101752230349484309490,5.0,12.0,1,2
102014004706198305327,5.0,13.0,1,2
102431628752002770505,3.5,13.0,2,3
116547284491059666507,4.0,12.0,1,1
104821950211634357588,4.0,13.0,1,3
109878530371503784604,4.5,13.5,2,2
117255028627650820940,3.5,13.0,2,2
116698355538149938128,2.0,13.0,1,3
116586968590329695878,2.0,13.0,1,1
111626426546090075356,5.0,14.0,1,2
105408801435618747660,5.0,14.0,1,2
104668355883679361142,5.0,8.0,1,3
104679429872087110145,2.0,13.0,1,3
110293025891208551570,5.0,11.0,1,2
103695517871103176378,4.0,13.0,1,3
104145039538121527260,3.0,13.0,1,2
107142768862369214546,4.0,13.0,1,2
111558164479944150061,4.0,13.0,1,3
113682721589517148232,4.0,13.0,1,3
106234001451091917300,3.0,13.0,1,2
102429811163111279878,4.0,11.0,1,2
103452328283356036086,3.0,11.0,1,2
106556163921381597861,4.0,11.0,1,2
107182869577407727481,3.0,12.0,2,1
107738191429972802913,5.0,12.0,1,2
109899509311314993107,4.5,10.5,2,2
112918465864379977544,4.5,11.0,2,3
113937748650723332630,5.0,11.0,1,2
115336052692617675437,4.0,11.0,1,2
115372660326642926283,3.3333333333333335,12.333333333333334,3,2
117432656350820881870,4.0,11.0,1,2
118188204821653047060,3.0,11.0,2,3
116858354730320419943,2.0,13.0,1,2
101543846687091900450,5.0,11.0,1,2
101788608601734189876,3.0,13.0,1,2
111021154439144377213,2.0,12.0,1,2
105379377322757444488,5.0,13.0,1,2
114161702155002375039,4.0,12.0,1,2
103650634091272890834,5.0,13.0,1,1
115893477267616350422,4.0,9.5,2,2
104580143181281494014,5.0,12.0,1,3
106758371481271924116,1.0,14.0,1,3
115267576195429130268,5.0,12.5,2,3
109369181039152996931,4.666666666666667,12.333333333333334,3,2
105629442196430573060,1.0,12.0,1,2
117503620010729557814,5.0,12.0,1,2
104188866742603879910,4.0,12.5,2,2
108247122955620702662,4.0,13.0,1,2
108978018868466852880,5.0,11.0,1,3
111396055220869012448,4.0,11.0,1,3
101996485427003371392,5.0,14.0,1,3
110998230806391357142,3.0,13.0,2,3
113015963144377945572,5.0,14.0,1,2
111020645556522596077,5.0,12.0,1,2
111876975898736448622,1.0,13.0,1,3
113602852093522320542,3.0,11.0,1,2
109292542240229264056,2.0,13.0,1,3
109752141310468525011,5.0,12.0,1,2
117118193701287985053,5.0,12.0,1,3
115839292822733533608,5.0,13.0,1,2
116242665886504170182,4.0,10.0,1,2
111381791791160495634,5.0,13.0,1,2
108814807433328166823,4.0,13.0,1,3
113905189329360725073,4.0,13.0,1,3
103621547133913908214,4.0,13.0,1,3
109963210073197344912,4.5,11.5,2,3
109026990678031187533,4.0,13.0,1,1
116829208082076123954,5.0,13.0,1,2
103171646441103581234,5.0,12.0,1,2
115184084604574737782,3.0,12.0,1,2
101830960970948187355,4.0,12.0,1,2
111551498107664401944,3.5,11.5,2,2
106885411653503144884,5.0,14.0,1,2
100009707231832027716,4.0,13.0,1,3
118069261622250297836,5.0,14.0,1,2
113841307186314703463,5.0,13.0,1,2
107046693539540481115,1.0,13.0,1,2
109038535589096978245,3.0,12.5,2,2
115509326560755663048,4.0,13.0,1,2
112428635222588918063,5.0,13.0,1,3
115851518564290941060,4.0,13.0,1,2
115126363352511962529,5.0,12.0,1,2
118317024048429346373,4.0,13.0,1,2
111605599015952915134,1.0,11.0,1,3
116068718047853350714,4.0,11.0,1,2
116351434549228820351,2.0,13.0,1,2
118118746702378941834,3.5,13.0,2,2
107604863100116197021,5.0,11.0,1,2
116679979208873825472,4.0,14.0,1,2
102827278341489901244,4.0,13.0,1,3
105164554449992859783,3.0,12.0,1,2
112959162313570831118,5.0,12.0,1,2
112233774964697597447,2.0,13.0,1,3
100995161822635727686,5.0,14.0,1,2
102037947983566693154,5.0,13.0,1,1
102402994251128225891,3.0,13.0,1,2
116449506947116904469,5.0,13.0,1,3
101131004091142509478,4.0,13.0,1,3
114787841224866417924,4.0,12.0,1,3
108529151229330251828,1.0,10.0,1,2
115363616759520595638,2.0,13.0,1,2
104869493491357558566,5.0,12.0,1,2
116342880433407155689,5.0,12.0,1,2
116189478836505172487,3.0,13.0,1,2
111776890167903381681,1.0,10.0,1,2
115285786577862474341,5.0,13.5,2,2
112495723336983161039,5.0,12.0,1,1
112683402323929733935,5.0,12.0,1,2
110990641102891110249,5.0,12.75,4,3
104312663140130548915,5.0,12.0,2,2
118365578394175128165,3.0,13.0,1,2
103930769230853994514,5.0,13.0,1,2
114931167073904919025,5.0,11.0,1,2
107383335251206330653,5.0,14.0,1,2
114881402301721071053,2.5,11.5,2,2
103956220194902646045,5.0,11.0,1,3
105600274962552995109,4.5,12.0,2,3
112790437174050319810,1.0,13.0,1,2
117992912212847940082,4.0,12.0,1,2
117137245007865201144,5.0,12.0,1,2
117255820325012392057,4.0,12.0,1,2
109815755366541425244,5.0,13.0,1,3
101469954924109180160,4.5,13.0,2,2
100375746078248456002,4.5,11.0,2,2
100964971415124014599,4.0,11.0,1,3
103299558631076439575,5.0,12.0,2,2
103588793201909241745,4.666666666666667,12.333333333333334,3,3
103910619988107612858,5.0,11.0,1,3
105544876538242951855,5.0,11.0,1,2
106431895217799172514,5.0,11.0,1,3
107378058420445376217,3.0,11.0,1,3
107431135477198989207,4.0,11.0,2,2
112454259421523820053,5.0,11.0,1,3
112981493669774787684,4.0,11.5,2,2
117117003197267526362,5.0,11.0,1,3
117698618124026317044,4.5,12.5,2,3
118006168699993648114,2.0,11.0,1,3
106078549843095895503,4.0,13.0,1,3
105504160078553118440,4.0,13.0,1,2
107832025256441450307,3.75,10.0,4,2
104363001718515506596,4.0,12.0,1,3
107072769879460734858,4.0,12.0,1,3
102338889793195713363,5.0,13.0,1,2
104046735121621689237,2.0,13.0,1,3
115406554931215417396,4.0,14.0,1,3
115989364211138042760,5.0,13.0,1,2
100265219240392770448,4.0,12.0,1,3
104443052679842299582,2.0,13.0,1,2
103415254267115469584,1.0,11.0,1,2
111691268708596018606,3.0,12.0,1,2
105989294104437372560,5.0,12.0,1,2
107324700000112118046,4.0,11.0,1,2
114042234927723978085,5.0,11.0,1,3
107944104812675584354,4.0,13.0,1,2
111153794040582849420,1.0,14.0,1,3
103986830928063834010,4.666666666666667,13.0,3,2
101505020983701666711,5.0,11.0,1,2
114126334123509198692,1.0,14.0,1,2
102427258119518964164,4.0,13.0,1,3
109639893333937382836,1.0,13.0,1,1
114004409776000854197,4.5,12.0,2,2
114875810292809111736,4.0,13.0,1,3
114222384503030094938,5.0,13.0,1,3
117512687106442528851,3.0,12.0,1,3
111980613350013179795,4.0,12.5,2,2
101786735124566113671,4.666666666666667,12.0,3,1
101880536689003778637,4.0,12.0,1,2
102415649318674834951,4.0,14.0,1,1
103329253319146373651,3.0,13.0,1,1
112471080411682126655,3.6666666666666665,12.0,3,1
105774933078997309986,4.0,13.0,1,3
116802764744322987322,3.0,13.0,1,2
100742856559861133360,3.0,13.0,1,3
105755548260989475370,5.0,13.0,1,1
103945245752198890861,5.0,13.0,1,3
111256365650687990409,2.0,11.0,1,1
113726826655729830067,3.0,13.0,1,2
115377032766695430448,5.0,13.0,1,1
109337677533065047539,5.0,13.0,1,2
104747097314308666348,5.0,12.0,1,2
112109940281044419296,4.0,13.0,1,3
110390079343601209712,2.0,13.0,1,2
110692371165993028014,3.0,12.0,1,2
114744761676511029660,4.0,12.0,2,2
111383467857419356891,3.0,13.0,1,3
105121041435284371651,4.333333333333333,13.333333333333334,3,3
116330329321302187528,4.0,13.0,1,2
113097283945043128083,4.0,12.0,1,3
108945772389116741241,4.0,10.0,2,3
117904210409027780676,5.0,14.0,1,3
106440777391141484409,5.0,12.5,2,3
111159143537041960211,4.0,13.0,1,2
109497996344747594798,5.0,13.5,2,2
116325195406568949702,5.0,14.0,1,2
105561045211464857553,5.0,12.0,1,2
115175963752118745721,4.0,11.0,1,2
110782805669149749256,4.0,11.0,1,3
100313635804552486542,3.8,11.6,5,3
104944740506007836440,5.0,13.0,1,3
105522492903831238327,5.0,11.0,1,2
108460228134068206513,4.0,11.0,1,2
114052795404957721117,5.0,11.0,1,2
107982500648470839384,5.0,12.0,1,2
115005993108203503332,4.0,13.0,1,2
105992869888887378389,4.0,11.0,1,2
106753224132089633956,2.0,13.0,1,3
112274778983354656202,2.0,11.0,1,2
107815415555101284124,3.0,12.0,1,3
117127032984285403533,5.0,13.0,1,2
115103399147185801865,1.0,11.0,1,3
105498605629117492772,4.0,10.0,1,3
114884460283859532854,4.5,12.0,2,2
108074511829100780662,5.0,13.0,1,3
104651743142838825881,4.0,13.0,1,3
116455309487136545210,1.0,14.0,1,3
108378460125412220445,1.0,11.0,1,3
113094686094739406654,4.0,14.0,1,3
104542726567295546181,5.0,14.0,1,2
112162282460701302747,5.0,11.0,1,3
111932708466152886174,3.0,11.0,1,3
102369011966606320382,5.0,13.0,1,3
111087306158471698732,1.0,13.0,1,2
109171236739231926687,5.0,12.0,1,2
113244144872856026531,5.0,13.0,1,2
106289643968392389032,4.0,14.0,1,3
108967871368667830875,4.5,12.0,2,2
103158281873155505760,4.0,13.0,1,2
102095583901100573017,5.0,13.0,1,2
105073860551631988142,5.0,12.0,2,1
118284256779290710258,5.0,10.0,1,2
118425464742934899645,5.0,10.0,1,3
104992917134234179816,3.0,13.0,1,1
102596731983981840517,5.0,12.0,1,2
113507321000466218122,3.5,11.5,2,2
113663038604587703554,4.0,13.0,1,2
107797116839836839928,5.0,14.0,1,3
117507651382456006523,5.0,14.0,1,2
111398229540482111454,3.0,11.0,1,3
103573979082428700984,5.0,12.0,1,2
104388213781252160188,3.0,13.0,1,3
114641438067451291855,1.0,13.0,1,3
104964776214324901603,1.0,14.0,1,1
107102596160958015805,3.0,13.0,1,2
115948334007733884604,5.0,12.0,1,2
104594164305625743160,4.0,12.666666666666666,3,2
111068506238440544126,5.0,12.0,1,3
116880062539532392576,4.0,13.0,1,2
102848762381115811947,1.0,14.0,1,2
106293193184272037106,3.0,13.0,1,2
108219322703969095460,5.0,11.0,1,2
109709016839417392001,4.0,13.0,1,2
105118134181067873660,5.0,13.0,1,2
117887032271194653004,5.0,14.0,1,2
112769657256555486381,5.0,11.0,1,3
105372797331777463356,5.0,11.0,1,2
111903769854890435532,4.0,14.0,1,3
101067754638114795418,5.0,13.0,1,1
111990403381019864912,5.0,13.0,1,2
112339453491316430977,5.0,14.0,1,3
116152870778051158186,5.0,12.5,2,1
102274523685166499440,5.0,13.0,1,3
101549648816525872797,2.0,14.0,1,3
102387567547219555473,5.0,13.0,1,3
103441533614420309457,4.0,13.0,1,2
104278464232850791488,5.0,13.0,1,2
108135228502019186299,2.0,14.0,1,2
100090178251355650485,5.0,12.0,1,2
109227794515840654190,4.0,12.0,1,3
101840499139042643286,5.0,12.0,1,2
106508152015060570998,5.0,14.0,1,2
100135361088678987385,5.0,11.0,1,2
109325044361330761899,3.0,10.0,1,2
113736517090228964204,3.0,10.0,1,2
113442900430852689313,4.0,9.0,1,2
116871868452723833853,1.0,14.0,1,2
117676794870892640526,3.5,12.0,2,2
102078933095487215432,5.0,12.0,1,3
106489455588010140988,5.0,12.0,1,3
115758722747282198609,4.0,12.333333333333334,3,2
116010946863927732048,5.0,13.0,1,3
110807713586576268125,4.5,12.5,2,1
109841601819688768761,5.0,14.0,1,3
109199536905569864581,5.0,11.0,1,2
109347801914239808205,5.0,12.0,1,2
103837538619598833904,3.0,12.0,1,3
111764287093748928277,4.0,12.0,1,2
101719589092122443063,3.0,13.0,1,3
113659247677446653448,3.5,12.5,2,2
118319365243542247136,4.0,13.0,1,1
105087916707978267037,5.0,11.0,1,3
110381730920197823535,5.0,13.0,1,2
105129795105259035751,5.0,12.0,1,2
102636721824299349535,3.0,13.0,1,2
103274038071588074792,2.0,13.0,1,2
100086798789765169160,4.0,13.0,1,3
114076193809174696689,5.0,13.0,1,2
103747432682580043427,3.0,13.0,1,2
110892046862428397996,3.6666666666666665,12.555555555555555,9,3
100286561162394767815,1.0,14.0,1,3
103077412752071569946,1.0,13.0,1,3
110736545539718322488,1.0,14.0,1,3
118408091801984983805,4.5,12.5,2,2
116471975629058804181,4.0,12.0,1,3
106622107089643557095,3.0,13.0,1,3
112780964780447265915,2.0,12.0,1,3
113486067326800622708,5.0,14.0,1,2
100205488593335880502,5.0,12.0,1,2
101471341073023743023,5.0,12.0,1,2
113969308140433886690,5.0,13.0,1,2
114542221144967676213,5.0,13.0,1,3
115130388770004950579,5.0,12.0,1,2
104125856243759100027,5.0,13.0,1,2
112197202830196919747,4.0,11.0,1,3
118174825408096501233,4.0,11.0,1,2
102940004023986367476,4.0,11.0,1,2
116400011034915664956,5.0,12.0,1,3
105347071904211972515,5.0,13.0,1,2
116892064098114264269,5.0,14.0,1,1
116306250182975381536,5.0,13.0,1,2
101756270709843875676,3.0,12.0,2,2
107911497172237488738,4.0,12.0,1,2
106352642272342775428,5.0,12.0,1,2
117712053800748410196,4.0,12.0,1,1
115801916567829104550,5.0,13.0,1,3
109015586255784539732,4.0,14.0,1,2
111848672320298769956,1.0,13.0,1,2
112401639668458432287,2.0,12.0,1,3
117680917829025032662,5.0,13.0,1,1
102594113333649076087,4.0,14.0,1,2
100356926491462861998,5.0,13.0,1,3
101966987732147291832,4.0,12.0,1,2
109611496781133486918,4.0,13.0,1,3
116809454601557723408,5.0,13.0,1,2
112256870044570386997,3.0,14.0,1,2
117983417142043353930,5.0,14.0,1,2
110350848788212014022,3.0,13.0,1,3
113993468857382515717,1.0,13.0,1,2
105525270825825430601,4.0,13.0,1,3
108677971013514017481,5.0,13.5,2,3
107012568978498946391,4.0,12.0,1,2
113782234271677883883,3.0,12.0,1,3
113438956891004651936,2.0,13.0,2,2
116384192823918342121,4.0,13.0,1,2
105482138559522148023,5.0,13.0,1,2
112005498851309404919,5.0,14.0,1,3
113160092542978461762,4.0,13.0,1,2
111871182728954728464,3.0,13.0,1,3
110213602949851534030,1.0,11.0,1,2
110049138138401754481,3.0,11.0,1,3
110540812869902503378,5.0,13.0,1,2
112321916484997231689,5.0,12.0,1,3
118321455875022166140,5.0,13.0,1,3
103282588467059798677,1.0,12.0,1,2
115825005777162815508,1.0,12.0,1,3
100225959277178259907,5.0,13.0,1,2
104860740942814942011,5.0,14.0,1,2
111174396890791120494,5.0,13.0,1,2
114768895448319832709,4.0,12.5,2,2
115402037767128377091,3.0,13.0,1,3
114876351402099943644,4.0,13.0,1,2
117958404461400550266,1.0,13.0,1,3
104296283432915171178,3.5,10.5,2,2
105322813438472498039,1.0,10.0,1,2
