gPlusPlaceId,rate,reviewTime,visitTime,Lat,Long,d1start,d1end,d2start,d2end,d3start,d3end,d4start,d4end,d5start,d5end,d6start,d6end,d7start,d7end,price
114895805610295147106,5.0,13.0,1.0,35.20433,-101.86603,11.0,23.5,11.0,23.5,11.0,23.5,11.0,23.5,11.0,25.0,11.0,25.0,11.0,23.5,2.0
110541867061605521642,2.0,13.0,2.0,33.658733,-117.296719,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,24.0,11.0,24.0,11.0,23.0,3.0
118359711393297048208,5.0,13.0,1.0,42.750682,-71.205621,11.5,20.5,11.5,20.5,11.5,20.5,11.5,20.5,11.5,21.5,11.5,21.5,0.0,0.0,2.0
100411741508509002926,4.0,11.0,1.0,33.808485,-117.868951,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,24.0,11.0,24.0,10.0,22.5,2.0
100509992735428264292,5.0,12.0,1.0,33.8319,-117.83581,10.5,25.0,10.5,25.0,10.5,25.0,10.5,25.0,10.5,25.5,10.5,25.5,10.5,25.0,3.0
101703882287603041132,4.0,11.0,1.0,33.858469,-118.011808,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,7.0,23.0,7.0,23.0,7.0,22.0,2.0
105032923371265737131,5.0,11.0,1.0,35.74488,-78.877774,8.0,23.0,8.0,23.0,8.0,23.0,8.0,23.0,8.0,23.0,8.0,23.0,8.0,22.0,2.0
109122371875219036852,5.0,12.0,1.0,35.592858,-78.770116,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,21.0,2.0
115739597204834960205,5.0,12.0,1.0,35.779518,-78.675413,11.0,15.0,11.0,15.0,11.0,15.0,11.0,15.0,11.0,15.0,11.0,15.0,0.0,0.0,3.0
107235644960464941411,3.5,12.5,2.0,52.36914,4.889092,12.0,23.0,12.0,23.0,12.0,23.0,12.0,23.0,12.0,23.0,12.0,23.0,12.0,23.0,1.0
109733949311125665789,5.0,13.0,1.0,40.404383,-74.323852,11.5,21.5,0.0,0.0,11.5,22.0,11.5,22.0,11.5,22.0,14.0,22.0,14.0,22.0,2.0
106888517700214968998,5.0,13.0,1.0,26.01162,-80.146342,0.0,0.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,3.0
101981537097355809004,3.0,13.0,1.0,36.291449,-95.831154,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.5,10.0,22.5,10.0,22.0,2.0
103975631164140030451,1.0,12.0,1.0,42.987382,-87.883173,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,25.0,11.0,25.0,11.0,23.0,3.0
104327611280081584139,5.0,13.0,1.0,43.036119,-88.070395,9.0,19.0,9.0,19.0,9.0,19.0,9.0,19.0,9.0,19.0,9.0,17.0,11.0,17.0,2.0
100873705600828282097,5.0,12.0,1.0,27.931084,-82.505983,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,2.0
111675366747808796387,5.0,13.0,1.0,43.145868,-76.127066,11.5,22.5,11.5,22.5,11.5,22.5,11.5,22.5,11.5,23.0,11.5,23.0,12.0,22.0,2.0
117962465858788499918,4.0,13.0,1.0,32.768248,-117.166859,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,11.0,19.0,1.0
118170417156781937992,5.0,14.0,1.0,38.253324,-85.737455,11.0,14.5,11.0,14.5,11.0,14.5,11.0,14.5,11.0,14.5,17.0,22.5,0.0,0.0,2.0
108253379489412976008,3.5,12.5,2.0,40.559884,-111.89603,16.0,22.0,16.0,22.0,16.0,22.0,16.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,2.0
101695572951569119061,4.0,13.0,1.0,28.558031,-80.819045,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,8.0,22.0,9.0,22.0,3.0
101083601319858906863,4.0,13.0,1.0,40.712198,-111.88805,10.5,22.5,10.5,22.5,10.5,22.5,10.5,22.5,10.5,23.0,10.5,23.0,10.5,22.5,2.0
109618661703504591957,5.0,12.333333333333334,3.0,34.931012,-81.986301,0.0,0.0,11.0,22.0,10.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,21.0,2.0
111883585267867693610,5.0,12.0,1.0,46.100262,-64.808671,11.0,23.98333333333333,11.0,23.98333333333333,11.0,23.98333333333333,11.0,23.98333333333333,11.0,23.98333333333333,12.0,26.0,12.0,26.0,3.0
100069161335760343504,5.0,13.0,3.0,33.754633,-84.414011,11.0,19.0,11.0,19.0,11.0,19.0,11.0,19.0,11.0,19.0,0.0,0.0,12.0,19.0,3.0
112157940434049731988,3.0,13.0,1.0,40.339353,-76.422773,11.0,19.0,11.0,19.0,11.0,19.0,11.0,19.0,11.0,20.0,11.0,20.0,0.0,0.0,3.0
105544375487479964306,5.0,13.0,1.0,47.611584,-122.335017,10.0,18.0,10.0,18.0,10.0,18.0,10.0,18.0,10.0,18.0,10.0,18.0,12.0,17.0,1.0
106670318352069310542,2.0,13.0,1.0,45.534628,-122.653111,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,2.0
111512996694882026089,4.0,13.0,1.0,45.490541,-122.810238,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,2.0
112957658806659097561,5.0,13.0,1.0,45.516312,-122.659942,10.0,18.0,10.0,18.0,10.0,18.0,10.0,18.0,10.0,18.0,10.0,17.0,12.0,17.0,1.0
116882435727105473881,3.0,13.0,1.0,45.509577,-122.683343,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,3.0
116505704482094677441,3.0,12.5,2.0,41.934788,-87.653708,17.0,26.0,17.0,26.0,17.0,26.0,11.0,26.0,11.0,26.0,11.0,27.0,11.0,26.0,2.0
105260837153109826102,1.0,13.0,1.0,32.740133,-97.014853,10.0,24.0,10.0,24.0,10.0,24.0,10.0,24.0,10.0,25.0,10.0,25.0,10.0,24.0,3.0
115853423092595251508,4.0,10.0,1.0,44.059129,-121.312686,11.0,22.0,11.0,22.0,11.0,22.0,11.0,25.5,11.0,25.5,11.0,25.5,11.0,22.0,2.0
100773441856620686174,1.0,12.0,1.0,29.552076,-98.409422,0.0,0.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.5,11.0,21.5,12.0,21.0,2.0
104242113830776592878,5.0,12.0,1.0,37.647032,-77.584506,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,9.5,21.0,11.0,18.0,2.0
109011792408225148795,3.5,13.5,2.0,37.634411,-77.549704,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,22.5,11.0,22.5,11.0,21.5,2.0
100409715159473662116,2.0,13.0,1.0,40.823696,-73.893435,7.0,24.0,7.0,24.0,7.0,24.0,7.0,24.0,7.0,24.0,7.0,24.0,7.0,24.0,2.0
101209599644048577811,2.0,13.0,1.0,42.91393,-85.505601,8.0,20.0,8.0,20.0,8.0,20.0,8.0,20.0,8.0,20.0,8.0,18.0,10.0,16.0,2.0
115818862030289545927,4.0,12.0,1.0,35.427529,-82.50243,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.5,11.0,20.5,11.0,20.0,11.0,15.0,2.0
103854867204692088200,1.0,14.0,1.0,47.756066,-122.152373,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,2.0
110918525033799741381,4.0,13.0,1.0,40.677319,-73.922473,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,3.0
100843117902105432473,4.0,13.0,1.0,40.763652,-73.982958,10.0,24.0,10.0,24.0,10.0,24.0,10.0,24.0,10.0,24.0,10.0,24.0,10.0,24.0,3.0
116676648321970893455,5.0,13.0,1.0,33.974931,-80.940091,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,0.0,0.0,2.0
113815720221373040397,5.0,13.0,1.0,41.867779,-87.630674,8.0,23.0,8.0,23.0,8.0,23.0,8.0,23.0,8.0,23.0,8.0,23.0,8.0,22.0,2.0
104871089980829375267,5.0,13.0,1.0,29.77675,-95.812779,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,23.0,8.0,23.0,8.0,22.0,3.0
111461893630887634655,5.0,13.0,1.0,32.954426,-97.010062,10.5,21.0,10.5,21.0,10.5,21.0,10.5,21.0,10.5,22.0,10.5,22.0,10.5,18.0,2.0
106044087020857972795,2.0,13.0,1.0,43.257844,-77.609096,16.0,26.0,16.0,26.0,16.0,26.0,16.0,26.0,16.0,26.0,16.0,26.0,16.0,26.0,2.0
105302913290037852591,5.0,13.0,1.0,33.872558,-84.336951,10.0,20.5,10.0,20.5,10.0,20.5,10.0,20.5,10.0,20.5,9.0,19.0,10.0,18.0,2.0
109182996332986823293,5.0,13.0,1.0,33.851988,-84.361842,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,24.0,11.0,24.0,11.0,22.0,2.0
100543826465426055584,3.0,14.0,1.0,43.117071,-85.602096,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,24.0,11.0,24.0,11.0,23.0,3.0
118042211051839868579,2.0,12.5,2.0,34.417004,-119.695506,11.5,21.0,11.5,21.0,11.5,21.0,11.5,21.0,11.5,22.0,11.5,22.0,11.5,21.0,2.0
105966521812903797563,3.0,13.0,1.0,35.209285,-118.834271,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,25.0,6.0,25.0,3.0
112538721020177822997,2.0,13.0,1.0,35.12389,-118.493136,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,2.0
102720075467081701293,4.0,13.0,1.0,34.067964,-117.611487,11.5,21.5,11.5,21.5,11.5,21.5,11.5,21.5,11.5,21.5,16.0,22.5,0.0,0.0,1.0
100534166290176677094,3.5,12.0,2.0,39.331233,-76.632069,11.0,25.0,11.0,25.0,11.0,25.0,11.0,25.0,11.0,25.0,12.0,23.0,12.0,23.0,2.0
102208075917040624931,5.0,12.0,1.0,46.013942,-112.534272,11.0,14.0,11.0,14.0,11.0,14.0,11.0,14.0,11.0,14.0,17.0,22.0,17.0,22.0,2.0
113441954626836763170,4.0,13.0,1.0,39.190765,-84.253706,10.0,23.0,10.0,23.0,10.0,23.0,10.0,23.0,10.0,23.0,10.0,23.0,10.0,23.0,3.0
102164041537859552579,1.0,13.0,1.0,41.885543,-87.643929,10.0,26.5,10.0,26.5,10.0,26.5,10.0,26.5,10.0,26.5,10.0,26.5,10.0,26.5,2.0
118169847664423430440,5.0,11.0,1.0,35.107069,-85.271566,0.0,0.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.5,22.0,2.0
109134204742338820175,5.0,12.0,1.0,40.655652,-73.838725,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,28.0,11.0,28.0,11.0,26.0,2.0
105862272831674328475,5.0,13.0,1.0,36.255228,-115.153307,5.0,21.0,5.0,21.0,5.0,21.0,5.0,21.0,5.0,21.0,5.0,21.0,5.0,21.0,3.0
115534233190625063068,5.0,13.0,1.0,44.06603,-123.076853,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,2.0
105109693555554764446,1.0,12.0,1.0,33.424143,-111.940381,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,2.0
110443967708589976800,5.0,12.0,1.0,33.404208,-111.978764,9.5,21.5,9.5,21.5,9.5,21.5,9.5,21.5,9.5,22.0,10.5,22.0,10.5,21.5,3.0
114614055305993637181,4.0,11.0,1.0,38.228716,-77.504825,6.0,21.0,6.0,21.0,6.0,21.0,6.0,21.0,6.0,21.0,6.0,21.0,7.0,20.0,3.0
105088780727876248475,3.0,13.0,1.0,45.259905,-111.310987,11.5,26.0,11.5,26.0,11.5,26.0,11.5,26.0,11.5,26.0,11.5,26.0,11.0,26.0,2.0
116416008564708797025,4.0,13.0,1.0,40.736148,-74.006062,16.0,22.0,16.0,23.0,16.0,23.0,16.0,23.0,16.0,24.0,10.5,15.5,10.5,15.5,2.0
112957055519270918896,4.5,12.5,2.0,34.86006,-82.389246,0.0,0.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,17.0,24.0,0.0,0.0,2.0
100836475712514966271,5.0,13.0,1.0,48.78372,-122.484925,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.5,11.0,21.5,12.0,21.0,2.0
111389992800107064225,5.0,14.0,1.0,42.32953,-71.192639,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,7.0,23.0,7.0,23.0,7.0,22.0,2.0
110864639135851157618,2.0,12.0,1.0,36.01749,-83.826696,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,7.0,23.0,8.0,23.0,9.0,22.0,3.0
103680910634703025820,4.0,11.0,2.0,35.080056,-106.608489,8.0,23.0,8.0,23.0,8.0,23.0,8.0,23.0,8.0,23.0,8.0,23.0,8.0,23.0,3.0
106928900919741777631,4.0,10.0,1.0,36.142886,-97.06877,11.0,14.5,11.0,14.5,11.0,14.5,11.0,14.5,11.0,14.5,11.0,14.5,11.0,14.5,2.0
109454675038374728486,5.0,12.0,1.0,45.554227,-122.836245,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,3.0
108796784518465869942,3.0,13.0,1.0,-38.04129,145.252191,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,24.0,6.0,24.0,6.0,23.0,3.0
101437409930855982448,5.0,14.0,1.0,37.690438,-121.013725,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,21.0,2.0
112895444573825189161,1.0,11.0,1.0,39.066784,-94.583357,6.0,21.0,6.0,21.0,6.0,21.0,6.0,21.0,6.0,21.0,6.0,21.0,8.0,20.0,3.0
116019147854208981978,4.333333333333333,12.0,3.0,51.507192,-0.051056,12.0,23.0,12.0,23.0,12.0,23.0,12.0,23.0,12.0,24.0,12.0,24.0,12.0,22.5,2.0
102111499412232338955,1.0,12.0,1.0,41.887181,-87.62476,8.0,20.0,8.0,20.0,8.0,20.0,8.0,20.0,8.0,20.0,9.0,20.0,10.0,19.0,2.0
110468304715197962992,3.0,14.0,1.0,41.386749,2.180128,19.0,24.0,12.0,24.0,12.0,24.0,12.0,24.0,12.0,24.0,12.0,24.0,12.0,24.0,2.0
101040813016972542614,4.5,12.0,2.0,51.48647,-0.000149,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,12.0,22.5,2.0
112115640436582932256,5.0,13.0,1.0,51.506173,-0.091276,12.0,23.0,12.0,23.0,12.0,23.0,12.0,23.0,10.0,23.0,10.0,23.0,12.0,22.5,1.0
113539043129106811673,1.0,14.0,1.0,40.192467,-85.38667,11.5,14.0,11.5,14.0,11.5,14.0,11.5,14.0,11.5,14.0,17.0,22.0,0.0,0.0,2.0
117858904468851415111,2.0,13.0,1.0,26.034143,-80.164911,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,3.0
100958738684539166936,5.0,13.0,1.0,39.887757,-82.99864,10.0,25.0,10.0,25.0,10.0,25.0,10.0,25.0,10.0,25.0,10.0,25.0,10.0,25.0,3.0
116225904788975447070,5.0,14.0,1.0,30.163412,-81.748671,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,3.0
101792159178124913133,3.0,11.0,1.0,37.973138,-87.636165,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,3.0
117132908059785308663,5.0,11.5,2.0,33.40703,-111.909689,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.5,22.0,3.0
103413710519082521149,4.0,12.0,1.0,37.322512,-121.932448,11.5,21.5,0.0,0.0,11.5,21.5,11.5,21.5,11.5,22.0,11.5,22.0,12.0,21.5,2.0
103746266393304710016,4.0,10.0,1.0,37.249713,-121.856799,11.5,21.5,11.5,21.5,11.5,21.5,11.5,21.5,11.5,22.0,11.5,22.0,11.5,21.5,2.0
107138484037946504840,4.0,12.0,1.0,45.524497,-122.694248,4.0,24.0,11.0,24.0,11.0,24.0,11.0,24.0,11.0,26.0,9.0,26.0,9.0,24.0,2.0
107506072122494784503,4.0,10.0,1.0,37.228328,-121.981058,6.0,15.0,6.0,15.0,6.0,15.0,6.0,15.0,6.0,15.0,6.0,15.0,6.0,15.0,2.0
116641418075476468414,4.0,10.0,1.0,37.229207,-121.982456,6.0,22.0,6.0,22.0,6.0,22.0,6.0,22.0,6.0,22.0,6.0,22.0,6.0,22.0,2.0
110381065135977228734,4.0,12.0,2.0,30.19102,-85.649005,9.0,21.0,9.0,21.0,9.0,21.0,9.0,21.0,9.0,21.0,9.0,18.0,9.0,18.0,2.0
111723455056217951310,1.0,13.0,1.0,40.763164,-73.877455,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,25.0,6.0,25.0,3.0
107708755290717689625,5.0,13.0,1.0,39.127317,-94.820791,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,3.0
108669852444123494564,4.0,13.0,1.0,41.285928,-72.643929,0.0,0.0,16.0,21.0,16.0,21.0,16.0,21.0,12.0,22.0,12.0,22.0,16.0,21.0,2.0
118420416172234080253,3.333333333333333,13.0,3.0,40.408586,-3.692923,6.5,24.5,6.5,24.5,6.5,24.5,6.5,24.5,6.5,24.5,6.5,24.5,6.5,24.5,3.0
112347773546223399067,5.0,13.0,1.0,36.502434,-79.742976,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,24.0,11.0,24.0,11.0,23.0,2.0
102364486602842320751,3.0,13.0,1.0,35.819001,-90.669054,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,2.0
112536743599002139084,5.0,13.0,1.0,35.83096,-90.669217,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,25.0,11.0,25.0,11.0,23.0,3.0
117716635879939592036,3.0,12.0,1.0,51.165709,6.846407,7.0,25.5,7.0,25.5,7.0,25.5,7.0,25.5,7.0,27.0,7.0,27.0,9.0,25.5,3.0
104950640908127077063,5.0,13.0,1.0,41.943791,-87.644976,7.0,16.0,7.0,16.0,7.0,16.0,7.0,16.0,7.0,16.0,7.0,16.0,7.0,16.0,2.0
100728466010572583137,4.5,13.0,2.0,43.657141,-79.435433,9.5,21.0,9.5,21.0,9.5,21.0,9.5,21.0,9.5,21.0,9.5,21.0,11.0,18.0,2.0
111265987723051939994,3.0,14.0,2.0,40.44688,-74.397392,11.5,15.5,11.5,15.5,11.5,15.5,11.5,15.5,11.5,16.0,11.5,16.0,11.5,16.0,2.0
108028619625050698572,2.0,12.0,1.0,48.162559,-103.625541,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,8.0,22.0,9.0,22.0,3.0
100358895567563855441,1.0,13.0,1.0,51.463284,-0.133475,8.0,20.0,8.0,20.0,8.0,20.0,8.0,20.0,8.0,20.0,9.0,18.0,10.0,18.0,1.0
117997127425277920385,4.0,13.0,1.0,34.143503,-118.397298,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,2.0
111303471121289519790,4.0,13.0,1.0,40.761199,-73.990946,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,2.0
105335283756577329748,3.0,13.0,1.0,40.22657,-76.091501,5.0,22.0,5.0,22.0,5.0,22.0,5.0,22.0,5.0,22.0,5.0,22.0,5.0,22.0,2.0
111326770449684425534,3.0,13.0,1.0,36.100408,-115.184106,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,3.0
112761299618317104482,5.0,13.0,1.0,38.289023,-122.033789,10.0,21.5,10.0,21.5,10.0,21.5,10.0,21.5,10.0,21.5,10.0,21.5,11.0,21.0,3.0
107811607730408127143,4.0,11.0,1.0,37.533805,-77.428063,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,12.0,23.0,12.0,22.0,2.0
116041124714611880441,4.0,13.0,1.0,29.381964,76.980237,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,3.0
101811525919535764468,5.0,13.0,1.0,42.323239,-83.08479,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,2.0
107063581289759168598,1.0,11.0,1.0,44.912282,-93.414419,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,0.0,0.0,2.0
106184919041119263491,5.0,12.666666666666666,3.0,40.768428,-73.98271,7.0,26.0,7.0,26.0,7.0,26.0,7.0,26.0,7.0,26.0,7.0,26.0,7.0,26.0,1.0
118081322648772707390,5.0,13.0,2.0,40.73424,-73.99052,8.0,23.98333333333333,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,11.0,22.0,2.0
109528964390622020899,5.0,12.0,1.0,53.960539,-1.083763,10.0,23.0,10.0,23.0,10.0,23.0,10.0,23.0,10.0,24.0,10.0,24.0,10.0,23.0,2.0
110570287588017119112,4.0,14.0,1.0,37.638288,-77.46022,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,3.0
100152487018322256907,5.0,12.0,1.0,33.745766,-117.963409,9.0,21.0,9.0,21.0,0.0,0.0,9.0,21.0,9.0,21.0,9.0,21.0,9.0,21.0,3.0
105610253703263454139,1.0,13.0,1.0,42.013635,-88.145081,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.5,11.0,22.5,11.0,22.0,2.0
103305323358508259342,5.0,12.5,2.0,39.722725,-94.862712,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,2.0
101529146837290816823,5.0,14.0,1.0,37.791486,-122.422313,8.0,20.0,8.0,20.0,8.0,20.0,8.0,20.0,8.0,20.0,9.0,18.0,10.0,18.0,2.0
109382409525207789305,5.0,14.0,1.0,42.901165,-78.690123,11.0,24.0,11.0,24.0,11.0,24.0,11.0,24.0,11.0,26.0,11.0,26.0,12.0,22.0,2.0
107220417136175365197,4.0,13.0,1.0,29.742205,-95.390749,11.0,21.5,11.0,21.5,11.0,21.5,11.0,22.5,11.0,23.5,11.0,23.5,12.0,21.5,2.0
108423246400994563662,2.0,13.0,1.0,37.335137,-121.888529,17.0,25.5,17.0,25.5,17.0,25.5,17.0,25.5,17.0,25.5,17.0,25.5,10.0,25.5,2.0
105571289285351695444,1.0,13.0,1.0,32.307384,-95.271045,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,25.0,6.0,25.0,3.0
116064263484412022916,5.0,13.0,2.0,32.460526,-86.40618,10.0,20.0,10.0,20.0,10.0,20.0,10.0,20.0,10.0,21.0,10.0,21.0,13.0,17.5,2.0
101201777150951717222,1.0,10.0,1.0,45.109933,-93.305277,5.5,13.5,5.5,13.5,5.5,13.5,5.5,13.5,5.5,13.5,6.0,14.0,6.0,14.0,3.0
115430907839921030987,2.0,12.0,1.0,13.043966,80.183768,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,3.0
108040448781323029612,1.0,13.0,1.0,33.047404,-117.260352,17.0,21.5,17.0,21.5,17.0,21.5,17.0,21.5,17.0,21.5,17.0,21.5,0.0,0.0,2.0
112776453774246768313,4.5,13.0,2.0,41.677337,-86.25217,11.0,23.0,11.0,23.0,11.0,24.0,11.0,24.0,11.0,24.0,11.0,25.0,11.0,21.0,2.0
102009982440730557175,5.0,13.0,1.0,43.458169,-76.506327,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,0.0,0.0,2.0
103979001670728216096,3.0,11.0,1.0,39.116932,-94.659937,10.5,21.0,10.5,21.0,10.5,21.0,10.5,21.0,10.0,21.0,10.5,21.0,12.0,19.0,2.0
105883786787098367115,4.0,12.666666666666666,3.0,-33.88733,151.209568,0.0,0.0,18.0,23.0,18.0,23.0,18.0,23.0,18.0,23.0,18.0,23.0,18.0,23.0,2.0
117925943984922891844,4.0,13.0,1.0,39.94881,-75.160307,11.5,15.5,11.5,15.5,11.5,15.5,11.5,15.5,11.5,15.5,11.5,15.5,11.5,15.5,2.0
100891556526474646305,5.0,11.0,1.0,40.118342,-75.489976,10.0,22.5,10.0,22.5,10.0,22.5,10.0,22.5,10.0,23.0,10.0,23.0,10.0,22.5,2.0
104654047816689382235,5.0,11.0,1.0,40.075206,-75.536809,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,0.0,0.0,2.0
113621621128624445522,5.0,11.0,1.0,40.129905,-75.576207,8.0,21.0,8.0,21.0,8.0,21.0,8.0,21.0,8.0,21.0,8.0,21.0,8.0,13.0,2.0
100426296627200823054,3.0,13.0,2.0,39.47749,-106.046237,11.5,21.0,11.5,21.0,11.5,21.0,11.5,21.0,11.5,21.0,11.5,22.0,11.5,22.0,2.0
102229773854756333992,2.5,13.0,2.0,28.580317,-81.389385,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,22.0,12.0,22.0,2.0
103802597800669098396,5.0,11.0,1.0,40.725491,-73.98709699999999,11.5,23.0,11.5,23.0,11.5,23.0,11.5,23.0,11.5,24.0,11.5,24.0,11.5,23.0,2.0
103822639591691697136,5.0,12.0,1.0,40.855806,-99.986022,12.0,23.98333333333333,12.0,23.98333333333333,12.0,23.98333333333333,12.0,23.98333333333333,12.0,23.98333333333333,12.0,23.98333333333333,12.0,23.98333333333333,3.0
104913934079245532644,3.0,12.0,1.0,51.468704,-0.361444,9.0,17.5,9.0,17.5,9.0,17.5,9.0,17.5,9.0,17.5,9.0,17.5,10.5,16.5,2.0
110223838701168562127,3.0,13.0,1.0,37.951365,-121.957642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,6.0,22.0,3.0
114384164059981503382,5.0,12.0,1.0,41.72456,-88.31901,10.0,24.5,10.0,24.5,10.0,24.5,10.0,24.5,10.0,25.5,10.0,25.5,10.0,23.5,2.0
106524227245617504210,4.0,13.0,1.0,55.939046,-3.316866,8.0,22.0,8.0,22.0,8.0,22.0,8.0,22.0,8.0,22.0,8.0,22.0,9.0,20.0,2.0
101885294897249560013,4.0,13.0,1.0,38.88285,-99.316927,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,2.0
102080084396617897408,5.0,14.0,1.0,39.759933,-74.7324,10.0,26.0,10.0,26.0,10.0,26.0,10.0,26.0,10.0,26.0,10.0,26.0,10.0,26.0,2.0
115560755052394733963,4.0,12.0,1.0,31.085636,-97.784886,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,0.0,0.0,2.0
